,imageId,task1,classnum
21784,37318,outerwear,1
21785,37320,outerwear,1
21786,37321,outerwear,1
21787,37322,outerwear,1
21788,37323,outerwear,1
21789,37324,outerwear,1
21790,37327,outerwear,1
21791,37328,outerwear,1
21792,37329,shoe,1
21793,37331,dress,1
21794,37332,outerwear,1
21795,37333,dress,1
21796,37334,outerwear,1
21797,37338,pants,1
21798,37340,outerwear,1
21799,37342,pants,1
21800,37343,dress,1
21801,37345,dress,1
21802,37346,dress,1
21803,37347,pants,1
21804,37349,dress,1
21805,37351,outerwear,1
21806,37355,shoe,1
21807,37356,outerwear,1
21808,37357,outerwear,1
21809,37358,dress,1
21810,37359,shoe,1
21811,37360,shoe,1
21812,37361,outerwear,1
21813,37362,shoe,1
21814,37363,outerwear,1
21815,37364,outerwear,1
21816,37366,outerwear,1
21817,37367,outerwear,1
21818,37369,dress,1
21819,37370,outerwear,1
21820,37371,pants,1
21821,37373,outerwear,1
21822,37376,outerwear,1
21823,37379,outerwear,1
21824,37381,outerwear,1
21825,37384,outerwear,1
21826,37385,pants,1
21827,37387,shoe,1
21828,37389,pants,1
21829,37390,dress,1
21830,37391,outerwear,1
21831,37394,shoe,1
21832,37395,pants,1
21833,37398,shoe,1
21834,37399,pants,1
21835,37400,outerwear,1
21836,37401,shoe,1
21837,37403,dress,1
21838,37405,pants,1
21839,37408,dress,1
21840,37410,dress,1
21841,37411,shoe,1
21842,37414,dress,1
21843,37416,outerwear,1
21844,37417,dress,1
21845,37420,outerwear,1
21846,37422,outerwear,1
21847,37423,dress,1
21848,37424,dress,1
21849,37425,outerwear,1
21850,37427,outerwear,1
21851,37432,outerwear,1
21852,37435,pants,1
21853,37437,outerwear,1
21854,37439,shoe,1
21855,37440,pants,1
21856,37441,outerwear,1
21857,37443,pants,1
21858,37445,outerwear,1
21859,37446,dress,1
21860,37447,pants,1
21861,37448,pants,1
21862,37449,dress,1
21863,37457,outerwear,1
21864,37459,pants,1
21865,37463,dress,1
21866,37464,pants,1
21867,37465,outerwear,1
21868,37466,shoe,1
21869,37467,outerwear,1
21870,37468,pants,1
21871,37469,dress,1
21872,37474,dress,1
21873,37476,dress,1
21874,37477,shoe,1
21875,37479,outerwear,1
21876,37481,dress,1
21877,37482,outerwear,1
21878,37483,pants,1
21879,37484,pants,1
21880,37485,dress,1
21881,37486,outerwear,1
21882,37490,pants,1
21883,37492,pants,1
21884,37493,dress,1
21885,37494,shoe,1
21886,37497,pants,1
21887,37498,outerwear,1
21888,37501,shoe,1
21889,37502,outerwear,1
21890,37504,outerwear,1
21891,37506,dress,1
21892,37507,pants,1
21893,37508,outerwear,1
21894,37509,shoe,1
21895,37512,dress,1
21896,37513,outerwear,1
21897,37515,outerwear,1
21898,37517,shoe,1
21899,37518,outerwear,1
21900,37519,outerwear,1
21901,37521,pants,1
21902,37527,pants,1
21903,37530,shoe,1
21904,37531,outerwear,1
21905,37532,pants,1
21906,37533,outerwear,1
21907,37535,pants,1
21908,37536,pants,1
21909,37538,outerwear,1
21910,37540,pants,1
21911,37542,pants,1
21912,37543,outerwear,1
21913,37544,outerwear,1
21914,37545,outerwear,1
21915,37552,outerwear,1
21916,37553,dress,1
21917,37555,pants,1
21918,37556,outerwear,1
21919,37557,shoe,1
21920,37558,outerwear,1
21921,37559,dress,1
21922,37560,pants,1
21923,37562,outerwear,1
21924,37563,outerwear,1
21925,37564,pants,1
21926,37566,pants,1
21927,37568,shoe,1
21928,37569,outerwear,1
21929,37571,outerwear,1
21930,37574,pants,1
21931,37576,pants,1
21932,37577,dress,1
21933,37578,shoe,1
21934,37579,pants,1
21935,37580,pants,1
21936,37585,pants,1
21937,37586,shoe,1
21938,37588,pants,1
21939,37589,outerwear,1
21940,37591,dress,1
21941,37592,outerwear,1
21942,37593,dress,1
21943,37594,outerwear,1
21944,37595,outerwear,1
21945,37598,pants,1
21946,37601,pants,1
21947,37603,outerwear,1
21948,37605,pants,1
21949,37606,pants,1
21950,37608,outerwear,1
21951,37610,shoe,1
21952,37611,shoe,1
21953,37612,outerwear,1
21954,37613,pants,1
21955,37615,outerwear,1
21956,37618,pants,1
21957,37619,pants,1
21958,37622,outerwear,1
21959,37623,outerwear,1
21960,37624,outerwear,1
21961,37625,outerwear,1
21962,37627,outerwear,1
21963,37628,pants,1
21964,37629,pants,1
21965,37630,outerwear,1
21966,37631,dress,1
21967,37632,outerwear,1
21968,37634,outerwear,1
21969,37635,pants,1
21970,37637,pants,1
21971,37639,pants,1
21972,37640,shoe,1
21973,37641,outerwear,1
21974,37642,dress,1
21975,37643,pants,1
21976,37644,outerwear,1
21977,37646,outerwear,1
21978,37647,pants,1
21979,37649,outerwear,1
21980,37651,outerwear,1
21981,37652,outerwear,1
21982,37653,outerwear,1
21983,37654,shoe,2
21984,37654,pants,2
21985,37655,dress,1
21986,37656,outerwear,1
21987,37658,shoe,1
21988,37660,pants,1
21989,37661,outerwear,1
21990,37663,shoe,1
21991,37664,dress,1
21992,37665,pants,1
21993,37666,outerwear,1
21994,37667,dress,1
21995,37668,outerwear,1
21996,37669,outerwear,1
21997,37670,outerwear,1
21998,37671,pants,1
21999,37672,pants,1
22000,37673,outerwear,1
22001,37674,pants,1
22002,37675,shoe,1
22003,37677,outerwear,1
22004,37678,pants,1
22005,37679,pants,1
22006,37680,outerwear,1
22007,37681,outerwear,1
22008,37682,pants,1
22009,37684,shoe,1
22010,37686,pants,1
22011,37689,outerwear,1
22012,37690,pants,1
22013,37691,outerwear,1
22014,37693,outerwear,1
22015,37694,dress,1
22016,37695,dress,1
22017,37698,outerwear,1
22018,37700,pants,1
22019,37703,pants,1
22020,37705,pants,1
22021,37706,outerwear,1
22022,37707,dress,1
22023,37710,pants,1
22024,37712,pants,1
22025,37714,dress,1
22026,37716,pants,1
22027,37717,shoe,1
22028,37718,outerwear,1
22029,37722,outerwear,1
22030,37724,shoe,1
22031,37725,shoe,1
22032,37726,dress,1
22033,37728,dress,1
22034,37729,dress,1
22035,37730,pants,1
22036,37732,pants,1
22037,37733,pants,1
22038,37736,outerwear,1
22039,37739,dress,1
22040,37740,outerwear,1
22041,37742,outerwear,1
22042,37743,pants,1
22043,37744,outerwear,1
22044,37745,shoe,1
22045,37746,dress,1
22046,37747,pants,1
22047,37748,pants,1
22048,37755,shoe,1
22049,37757,dress,1
22050,37758,outerwear,1
22051,37759,dress,1
22052,37761,outerwear,1
22053,37762,pants,1
22054,37763,dress,1
22055,37765,shoe,1
22056,37766,pants,1
22057,37767,shoe,1
22058,37769,pants,1
22059,37771,pants,1
22060,37772,shoe,1
22061,37774,pants,1
22062,37775,outerwear,1
22063,37776,pants,1
22064,37777,shoe,1
22065,37779,outerwear,1
22066,37780,outerwear,1
22067,37781,pants,1
22068,37782,outerwear,1
22069,37783,pants,1
22070,37784,dress,1
22071,37785,outerwear,1
22072,37786,dress,1
22073,37787,pants,1
22074,37788,outerwear,1
22075,37789,pants,1
22076,37792,pants,1
22077,37793,dress,1
22078,37795,pants,1
22079,37797,pants,1
22080,37798,dress,1
22081,37799,outerwear,1
22082,37800,outerwear,1
22083,37802,shoe,1
22084,37804,dress,1
22085,37806,pants,1
22086,37808,outerwear,1
22087,37809,pants,1
22088,37810,pants,1
22089,37811,pants,1
22090,37812,shoe,1
22091,37814,dress,1
22092,37816,dress,1
22093,37817,outerwear,1
22094,37818,outerwear,1
22095,37820,outerwear,1
22096,37822,pants,1
22097,37823,pants,1
22098,37825,outerwear,1
22099,37826,dress,1
22100,37827,outerwear,1
22101,37828,outerwear,1
22102,37830,dress,1
22103,37833,outerwear,1
22104,37834,dress,1
22105,37835,pants,1
22106,37837,pants,1
22107,37838,dress,1
22108,37839,pants,1
22109,37840,outerwear,1
22110,37841,outerwear,1
22111,37843,outerwear,1
22112,37847,pants,1
22113,37849,shoe,1
22114,37851,dress,1
22115,37852,outerwear,1
22116,37854,pants,1
22117,37856,shoe,1
22118,37857,shoe,1
22119,37858,pants,1
22120,37859,outerwear,1
22121,37860,pants,1
22122,37862,shoe,1
22123,37863,pants,1
22124,37864,shoe,1
22125,37866,outerwear,1
22126,37868,pants,1
22127,37871,outerwear,1
22128,37872,pants,1
22129,37873,outerwear,1
22130,37874,dress,1
22131,37875,outerwear,1
22132,37877,shoe,1
22133,37882,outerwear,1
22134,37883,outerwear,1
22135,37885,shoe,1
22136,37886,pants,1
22137,37887,outerwear,1
22138,37889,dress,1
22139,37890,pants,1
22140,37893,outerwear,1
22141,37894,pants,1
22142,37896,outerwear,1
22143,37899,pants,1
22144,37900,pants,1
22145,37901,outerwear,1
22146,37903,outerwear,1
22147,37904,outerwear,1
22148,37905,outerwear,1
22149,37906,outerwear,1
22150,37907,outerwear,1
22151,37909,pants,1
22152,37911,shoe,1
22153,37915,outerwear,1
22154,37917,pants,1
22155,37918,pants,1
22156,37919,pants,1
22157,37920,outerwear,1
22158,37922,pants,1
22159,37923,pants,1
22160,37924,pants,1
22161,37925,outerwear,1
22162,37928,outerwear,1
22163,37931,outerwear,1
22164,37933,pants,1
22165,37934,shoe,1
22166,37937,dress,1
22167,37942,outerwear,1
22168,37943,pants,1
22169,37947,pants,1
22170,37950,pants,1
22171,37951,dress,1
22172,37952,outerwear,1
22173,37954,outerwear,1
22174,37955,pants,1
22175,37957,outerwear,1
22176,37958,pants,1
22177,37959,pants,1
22178,37962,shoe,1
22179,37964,outerwear,1
22180,37965,outerwear,1
22181,37969,pants,1
22182,37970,dress,1
22183,37971,pants,1
22184,37972,pants,1
22185,37973,outerwear,1
22186,37975,pants,1
22187,37978,pants,1
22188,37981,outerwear,1
22189,37983,pants,1
22190,37985,shoe,1
22191,37986,pants,1
22192,37987,pants,1
22193,37993,pants,1
22194,37996,outerwear,1
22195,37998,outerwear,1
22196,37999,outerwear,1
22197,38001,shoe,1
22198,38002,dress,1
22199,38003,pants,1
22200,38005,pants,1
22201,38006,pants,1
22202,38009,pants,1
22203,38010,pants,1
22204,38011,dress,1
22205,38012,outerwear,1
22206,38013,outerwear,1
22207,38015,shoe,1
22208,38017,outerwear,1
22209,38019,pants,1
22210,38020,pants,1
22211,38021,shoe,1
22212,38023,pants,1
22213,38025,dress,1
22214,38026,outerwear,1
22215,38027,pants,1
22216,38030,outerwear,1
22217,38034,outerwear,1
22218,38035,dress,1
22219,38037,outerwear,1
22220,38038,outerwear,1
22221,38039,dress,1
22222,38043,outerwear,1
22223,38044,shoe,1
22224,38045,outerwear,1
22225,38046,dress,1
22226,38047,pants,1
22227,38048,dress,1
22228,38051,pants,1
22229,38054,shoe,1
22230,38055,dress,1
22231,38056,pants,1
22232,38057,pants,1
22233,38059,outerwear,1
22234,38062,dress,1
22235,38067,outerwear,1
22236,38071,shoe,1
22237,38077,dress,1
22238,38078,outerwear,1
22239,38081,dress,1
22240,38082,pants,1
22241,38084,outerwear,1
22242,38085,pants,1
22243,38086,dress,1
22244,38087,pants,1
22245,38089,shoe,1
22246,38090,pants,1
22247,38091,pants,1
22248,38092,dress,1
22249,38097,outerwear,1
22250,38099,outerwear,1
22251,38100,outerwear,1
22252,38101,dress,1
22253,38105,shoe,1
22254,38106,pants,1
22255,38107,outerwear,1
22256,38108,shoe,1
22257,38111,outerwear,1
22258,38113,shoe,1
22259,38116,shoe,1
22260,38117,shoe,1
22261,38118,pants,1
22262,38121,pants,1
22263,38122,dress,1
22264,38123,dress,1
22265,38124,outerwear,1
22266,38127,outerwear,1
22267,38128,pants,1
22268,38129,pants,1
22269,38131,outerwear,1
22270,38135,outerwear,1
22271,38137,dress,1
22272,38138,outerwear,1
22273,38139,outerwear,1
22274,38140,dress,1
22275,38142,dress,1
22276,38145,dress,1
22277,38152,outerwear,1
22278,38154,pants,1
22279,38155,pants,1
22280,38159,outerwear,1
22281,38160,pants,1
22282,38161,outerwear,1
22283,38163,pants,1
22284,38164,pants,1
22285,38165,pants,1
22286,38166,shoe,1
22287,38167,outerwear,1
22288,38169,pants,1
22289,38170,dress,1
22290,38172,outerwear,1
22291,38173,outerwear,1
22292,38174,outerwear,1
22293,38175,outerwear,1
22294,38184,shoe,1
22295,38187,pants,1
22296,38188,outerwear,1
22297,38189,outerwear,1
22298,38190,outerwear,1
22299,38191,dress,1
22300,38192,outerwear,1
22301,38195,dress,1
22302,38198,pants,1
22303,38200,shoe,1
22304,38203,dress,1
22305,38204,shoe,1
22306,38205,dress,1
22307,38207,outerwear,1
22308,38209,outerwear,1
22309,38210,dress,1
22310,38212,outerwear,1
22311,38213,dress,1
22312,38215,outerwear,1
22313,38216,dress,1
22314,38219,shoe,1
22315,38220,outerwear,1
22316,38222,shoe,1
22317,38223,pants,1
22318,38225,dress,1
22319,38230,shoe,1
22320,38231,pants,1
22321,38233,pants,1
22322,38234,shoe,1
22323,38236,pants,1
22324,38237,outerwear,1
22325,38238,shoe,1
22326,38239,shoe,1
22327,38241,pants,1
22328,38242,pants,1
22329,38243,outerwear,1
22330,38244,dress,1
22331,38245,outerwear,1
22332,38247,outerwear,1
22333,38250,dress,1
22334,38252,dress,1
22335,38254,pants,1
22336,38256,pants,1
22337,38259,pants,1
22338,38261,shoe,1
22339,38262,outerwear,1
22340,38263,dress,1
22341,38264,pants,1
22342,38265,pants,1
22343,38266,shoe,1
22344,38267,dress,1
22345,38269,outerwear,1
22346,38270,dress,1
22347,38271,pants,1
22348,38272,pants,1
22349,38274,outerwear,1
22350,38275,pants,1
22351,38276,pants,1
22352,38280,pants,1
22353,38281,pants,1
22354,38284,dress,1
22355,38287,pants,1
22356,38288,pants,1
22357,38289,outerwear,1
22358,38290,dress,1
22359,38292,outerwear,1
22360,38293,dress,1
22361,38295,outerwear,1
22362,38296,dress,1
22363,38297,outerwear,1
22364,38298,dress,1
22365,38300,pants,1
22366,38301,outerwear,1
22367,38302,dress,1
22368,38304,dress,1
22369,38305,outerwear,1
22370,38306,shoe,1
22371,38307,dress,1
22372,38309,outerwear,1
22373,38310,dress,1
22374,38312,outerwear,1
22375,38314,pants,1
22376,38316,shoe,1
22377,38317,outerwear,1
22378,38318,outerwear,1
22379,38319,pants,1
22380,38321,pants,1
22381,38322,pants,1
22382,38323,dress,1
22383,38324,pants,1
22384,38325,shoe,1
22385,38326,outerwear,1
22386,38327,dress,1
22387,38329,dress,1
22388,38330,pants,1
22389,38331,dress,1
22390,38332,outerwear,1
22391,38334,shoe,1
22392,38335,outerwear,1
22393,38336,outerwear,1
22394,38340,pants,1
22395,38342,pants,1
22396,38343,pants,1
22397,38345,shoe,1
22398,38346,pants,1
22399,38347,outerwear,1
22400,38348,pants,1
22401,38349,dress,1
22402,38351,outerwear,1
22403,38353,dress,1
22404,38354,pants,1
22405,38355,pants,1
22406,38356,outerwear,1
22407,38362,outerwear,1
22408,38364,pants,1
22409,38365,dress,1
22410,38367,outerwear,1
22411,38368,outerwear,1
22412,38369,shoe,1
22413,38371,outerwear,1
22414,38372,pants,1
22415,38373,shoe,1
22416,38374,outerwear,1
22417,38377,pants,1
22418,38378,outerwear,1
22419,38380,outerwear,1
22420,38381,dress,1
22421,38383,outerwear,1
22422,38385,pants,1
22423,38386,outerwear,1
22424,38387,shoe,1
22425,38388,dress,1
22426,38389,outerwear,1
22427,38391,pants,1
22428,38392,outerwear,1
22429,38394,shoe,1
22430,38395,shoe,1
22431,38399,outerwear,1
22432,38400,outerwear,1
22433,38401,outerwear,1
22434,38403,outerwear,1
22435,38406,dress,1
22436,38410,pants,1
22437,38413,outerwear,1
22438,38414,shoe,1
22439,38415,pants,1
22440,38416,dress,1
22441,38417,outerwear,1
22442,38419,pants,1
22443,38420,shoe,1
22444,38421,shoe,1
22445,38422,outerwear,1
22446,38424,outerwear,1
22447,38427,outerwear,1
22448,38428,outerwear,1
22449,38429,pants,1
22450,38430,shoe,1
22451,38432,dress,1
22452,38434,outerwear,1
22453,38435,pants,1
22454,38437,outerwear,1
22455,38438,outerwear,1
22456,38439,dress,1
22457,38440,outerwear,1
22458,38441,shoe,1
22459,38442,pants,1
22460,38444,dress,1
22461,38445,outerwear,1
22462,38446,outerwear,1
22463,38447,pants,1
22464,38448,shoe,1
22465,38453,dress,1
22466,38454,pants,1
22467,38456,pants,1
22468,38459,outerwear,1
22469,38460,outerwear,1
22470,38461,outerwear,1
22471,38462,dress,1
22472,38463,pants,1
22473,38464,shoe,1
22474,38466,outerwear,1
22475,38467,pants,1
22476,38469,dress,1
22477,38470,pants,1
22478,38473,outerwear,1
22479,38475,dress,1
22480,38476,dress,1
22481,38477,shoe,1
22482,38478,outerwear,1
22483,38479,outerwear,1
22484,38480,outerwear,1
22485,38481,dress,1
22486,38482,outerwear,1
22487,38483,pants,1
22488,38485,outerwear,1
22489,38487,outerwear,1
22490,38491,shoe,1
22491,38492,dress,1
22492,38493,outerwear,1
22493,38494,outerwear,1
22494,38495,outerwear,1
22495,38497,pants,1
22496,38498,outerwear,1
22497,38508,outerwear,1
22498,38509,outerwear,1
22499,38510,shoe,1
22500,38511,shoe,1
22501,38514,shoe,1
22502,38515,shoe,1
22503,38517,outerwear,1
22504,38518,pants,1
22505,38519,outerwear,1
22506,38521,outerwear,1
22507,38522,pants,1
22508,38526,pants,1
22509,38527,shoe,1
22510,38529,outerwear,1
22511,38530,outerwear,1
22512,38531,dress,1
22513,38532,dress,1
22514,38536,outerwear,1
22515,38538,pants,1
22516,38539,outerwear,1
22517,38540,outerwear,1
22518,38541,dress,1
22519,38545,dress,1
22520,38546,dress,1
22521,38551,shoe,1
22522,38553,pants,1
22523,38554,pants,1
22524,38555,dress,1
22525,38557,pants,1
22526,38558,dress,1
22527,38559,dress,1
22528,38560,outerwear,1
22529,38562,dress,1
22530,38563,shoe,1
22531,38565,outerwear,1
22532,38567,dress,1
22533,38568,dress,1
22534,38569,dress,1
22535,38572,outerwear,1
22536,38573,pants,1
22537,38574,pants,1
22538,38576,outerwear,1
22539,38577,outerwear,1
22540,38580,outerwear,1
22541,38581,dress,1
22542,38584,outerwear,1
22543,38585,pants,1
22544,38586,pants,1
22545,38587,pants,1
22546,38588,outerwear,1
22547,38590,outerwear,1
22548,38591,pants,1
22549,38593,outerwear,1
22550,38595,pants,1
22551,38596,outerwear,1
22552,38597,pants,1
22553,38598,dress,1
22554,38599,outerwear,1
22555,38600,pants,1
22556,38602,outerwear,1
22557,38608,outerwear,1
22558,38610,outerwear,1
22559,38612,outerwear,1
22560,38614,dress,1
22561,38617,pants,1
22562,38618,shoe,1
22563,38619,dress,1
22564,38621,shoe,1
22565,38622,dress,1
22566,38623,outerwear,1
22567,38626,dress,1
22568,38628,outerwear,1
22569,38632,dress,1
22570,38633,outerwear,1
22571,38636,pants,1
22572,38638,dress,1
22573,38639,pants,1
22574,38643,dress,1
22575,38644,pants,1
22576,38645,pants,1
22577,38647,shoe,1
22578,38649,shoe,1
22579,38650,pants,1
22580,38653,shoe,1
22581,38654,shoe,1
22582,38655,dress,1
22583,38656,pants,1
22584,38659,pants,1
22585,38661,pants,1
22586,38667,dress,1
22587,38668,outerwear,1
22588,38670,outerwear,1
22589,38671,dress,1
22590,38672,outerwear,1
22591,38675,outerwear,1
22592,38678,pants,1
22593,38679,pants,1
22594,38682,outerwear,1
22595,38684,shoe,1
22596,38685,shoe,1
22597,38686,outerwear,1
22598,38688,dress,1
22599,38692,dress,1
22600,38694,pants,1
22601,38695,outerwear,1
22602,38696,dress,1
22603,38697,outerwear,1
22604,38698,outerwear,1
22605,38700,dress,1
22606,38701,dress,1
22607,38702,pants,1
22608,38703,dress,1
22609,38705,outerwear,1
22610,38708,outerwear,1
22611,38709,pants,1
22612,38711,dress,1
22613,38712,pants,1
22614,38717,outerwear,1
22615,38721,pants,1
22616,38722,outerwear,1
22617,38723,pants,1
22618,38724,pants,1
22619,38725,shoe,1
22620,38726,pants,1
22621,38727,pants,1
22622,38728,pants,1
22623,38729,outerwear,1
22624,38730,outerwear,1
22625,38731,pants,1
22626,38733,outerwear,1
22627,38736,outerwear,1
22628,38737,pants,1
22629,38738,outerwear,1
22630,38739,pants,1
22631,38740,dress,1
22632,38745,shoe,1
22633,38747,shoe,1
22634,38750,pants,1
22635,38751,outerwear,1
22636,38753,outerwear,1
22637,38754,outerwear,1
22638,38755,outerwear,1
22639,38756,shoe,1
22640,38757,outerwear,1
22641,38759,pants,1
22642,38760,dress,1
22643,38762,dress,1
22644,38763,pants,1
22645,38764,outerwear,1
22646,38765,outerwear,1
22647,38766,shoe,1
22648,38767,pants,1
22649,38768,pants,1
22650,38770,pants,1
22651,38772,outerwear,1
22652,38773,dress,1
22653,38774,pants,1
22654,38775,outerwear,1
22655,38776,pants,1
22656,38777,pants,1
22657,38778,dress,1
22658,38781,pants,1
22659,38783,outerwear,1
22660,38786,dress,1
22661,38788,pants,1
22662,38789,pants,1
22663,38790,shoe,1
22664,38792,pants,1
22665,38793,pants,1
22666,38795,shoe,1
22667,38796,outerwear,1
22668,38799,shoe,1
22669,38801,outerwear,1
22670,38802,outerwear,1
22671,38803,outerwear,1
22672,38804,dress,1
22673,38806,pants,1
22674,38807,dress,1
22675,38808,pants,1
22676,38809,dress,1
22677,38813,pants,1
22678,38814,pants,1
22679,38816,dress,1
22680,38817,outerwear,1
22681,38818,outerwear,1
22682,38819,shoe,1
22683,38821,pants,1
22684,38824,pants,1
22685,38825,dress,1
22686,38829,dress,1
22687,38831,pants,1
22688,38834,pants,1
22689,38836,shoe,1
22690,38837,outerwear,1
22691,38839,shoe,1
22692,38840,outerwear,1
22693,38841,pants,1
22694,38844,outerwear,1
22695,38846,pants,1
22696,38848,pants,1
22697,38849,dress,1
22698,38850,pants,1
22699,38852,pants,1
22700,38853,shoe,1
22701,38854,dress,1
22702,38855,outerwear,1
22703,38856,dress,1
22704,38859,outerwear,1
22705,38860,outerwear,1
22706,38861,pants,1
22707,38863,outerwear,1
22708,38864,outerwear,1
22709,38865,dress,1
22710,38868,pants,1
22711,38870,dress,1
22712,38872,pants,1
22713,38875,outerwear,1
22714,38876,pants,1
22715,38877,shoe,1
22716,38878,pants,1
22717,38879,shoe,1
22718,38880,shoe,1
22719,38881,pants,1
22720,38884,shoe,1
22721,38886,dress,1
22722,38887,outerwear,1
22723,38888,pants,1
22724,38889,pants,1
22725,38890,outerwear,1
22726,38891,pants,1
22727,38892,pants,1
22728,38893,dress,1
22729,38896,outerwear,1
22730,38897,pants,1
22731,38898,dress,1
22732,38900,pants,1
22733,38901,shoe,1
22734,38903,shoe,1
22735,38905,outerwear,1
22736,38906,outerwear,1
22737,38907,pants,1
22738,38908,shoe,1
22739,38910,outerwear,1
22740,38911,dress,1
22741,38913,pants,1
22742,38915,outerwear,1
22743,38916,outerwear,1
22744,38917,dress,1
22745,38918,pants,1
22746,38919,pants,1
22747,38922,pants,1
22748,38923,outerwear,1
22749,38925,outerwear,1
22750,38926,outerwear,1
22751,38928,dress,1
22752,38929,shoe,1
22753,38933,outerwear,1
22754,38934,pants,1
22755,38935,shoe,1
22756,38937,pants,1
22757,38939,outerwear,1
22758,38941,dress,1
22759,38942,pants,1
22760,38944,outerwear,1
22761,38946,outerwear,1
22762,38947,pants,1
22763,38949,dress,1
22764,38950,pants,1
22765,38954,shoe,1
22766,38958,dress,1
22767,38960,outerwear,1
22768,38961,outerwear,1
22769,38962,dress,1
22770,38964,shoe,1
22771,38965,shoe,1
22772,38967,outerwear,1
22773,38968,outerwear,1
22774,38971,outerwear,1
22775,38972,dress,1
22776,38974,dress,1
22777,38976,outerwear,1
22778,38980,shoe,1
22779,38982,shoe,1
22780,38983,dress,1
22781,38984,outerwear,1
22782,38985,dress,1
22783,38986,dress,1
22784,38987,dress,1
22785,38988,outerwear,1
22786,38989,pants,1
22787,38990,pants,1
22788,38991,pants,1
22789,38993,shoe,1
22790,38994,shoe,1
22791,38995,outerwear,1
22792,38996,outerwear,1
22793,38998,outerwear,1
22794,39000,pants,1
22795,39001,outerwear,1
22796,39002,dress,1
22797,39003,outerwear,1
22798,39004,pants,1
22799,39008,shoe,1
22800,39010,dress,1
22801,39011,outerwear,1
22802,39012,outerwear,1
22803,39015,dress,1
22804,39016,outerwear,1
22805,39017,shoe,1
22806,39018,dress,1
22807,39019,pants,1
22808,39020,dress,1
22809,39021,shoe,1
22810,39022,pants,1
22811,39023,outerwear,1
22812,39024,pants,1
22813,39025,pants,1
22814,39026,dress,1
22815,39027,outerwear,1
22816,39028,outerwear,1
22817,39029,dress,1
22818,39031,shoe,1
22819,39034,pants,1
22820,39037,shoe,1
22821,39038,outerwear,1
22822,39041,dress,1
22823,39042,pants,1
22824,39044,outerwear,1
22825,39046,dress,1
22826,39047,pants,1
22827,39048,outerwear,1
22828,39049,outerwear,1
22829,39050,pants,1
22830,39053,pants,1
22831,39054,shoe,1
22832,39055,outerwear,1
22833,39057,outerwear,1
22834,39059,pants,1
22835,39060,outerwear,1
22836,39061,outerwear,1
22837,39062,outerwear,1
22838,39065,dress,1
22839,39066,pants,1
22840,39067,outerwear,1
22841,39068,pants,1
22842,39070,dress,1
22843,39071,pants,1
22844,39072,dress,1
22845,39073,pants,1
22846,39074,outerwear,1
22847,39076,pants,1
22848,39077,outerwear,1
22849,39079,shoe,1
22850,39080,shoe,1
22851,39081,dress,1
22852,39082,outerwear,1
22853,39083,outerwear,1
22854,39084,pants,1
22855,39085,shoe,1
22856,39088,pants,1
22857,39089,outerwear,1
22858,39090,outerwear,1
22859,39091,shoe,1
22860,39092,dress,1
22861,39094,outerwear,1
22862,39096,pants,1
22863,39100,pants,1
22864,39101,outerwear,1
22865,39102,outerwear,1
22866,39104,shoe,1
22867,39105,dress,1
22868,39107,outerwear,1
22869,39108,outerwear,1
22870,39109,pants,1
22871,39110,pants,1
22872,39111,outerwear,1
22873,39112,pants,1
22874,39113,outerwear,1
22875,39115,pants,1
22876,39116,dress,1
22877,39117,pants,1
22878,39118,outerwear,1
22879,39119,dress,1
22880,39120,pants,1
22881,39121,dress,1
22882,39122,pants,1
22883,39123,pants,1
22884,39124,shoe,1
22885,39125,dress,1
22886,39127,outerwear,1
22887,39128,pants,1
22888,39129,dress,1
22889,39130,shoe,1
22890,39131,pants,1
22891,39132,outerwear,1
22892,39133,dress,1
22893,39134,shoe,1
22894,39136,outerwear,1
22895,39137,pants,1
22896,39138,outerwear,1
22897,39139,shoe,1
22898,39140,shoe,1
22899,39141,outerwear,1
22900,39142,pants,1
22901,39144,pants,1
22902,39145,outerwear,1
22903,39146,outerwear,1
22904,39150,shoe,1
22905,39151,outerwear,1
22906,39152,outerwear,1
22907,39153,pants,1
22908,39154,shoe,1
22909,39158,shoe,1
22910,39159,pants,1
22911,39161,outerwear,1
22912,39162,dress,1
22913,39163,shoe,1
22914,39166,pants,1
22915,39169,outerwear,1
22916,39170,pants,1
22917,39171,outerwear,1
22918,39172,outerwear,1
22919,39173,outerwear,1
22920,39176,pants,1
22921,39178,pants,1
22922,39179,pants,1
22923,39181,outerwear,1
22924,39182,outerwear,1
22925,39183,outerwear,1
22926,39184,outerwear,1
22927,39185,outerwear,1
22928,39186,outerwear,1
22929,39187,shoe,1
22930,39189,outerwear,1
22931,39191,outerwear,1
22932,39193,shoe,1
22933,39194,pants,1
22934,39195,outerwear,1
22935,39200,outerwear,1
22936,39201,shoe,1
22937,39208,outerwear,1
22938,39210,dress,1
22939,39211,shoe,1
22940,39212,pants,1
22941,39215,shoe,1
22942,39216,outerwear,1
22943,39217,pants,1
22944,39218,pants,1
22945,39222,dress,1
22946,39224,shoe,1
22947,39225,dress,1
22948,39230,outerwear,1
22949,39232,outerwear,1
22950,39234,pants,1
22951,39235,shoe,1
22952,39236,dress,1
22953,39237,dress,1
22954,39239,outerwear,1
22955,39243,outerwear,1
22956,39244,outerwear,1
22957,39247,outerwear,1
22958,39248,outerwear,1
22959,39249,outerwear,1
22960,39250,outerwear,1
